№;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;Teta
10;20,00;-20,00;-0,13;-0,88;-0,28;0,26;0,61;0,80;1,02;0,63;0,40;0,21;0,09;-0,13;-0,29;-0,14;-0,25;-0,39;-0,28;-0,38;-0,24;-0,35;-0,41;-0,50;-0,62;-0,69;-0,76;-0,83;-0,89;-0,77;-0,66;-0,70;-0,60;-0,51;-0,57;-0,51;-0,56;-0,51;-0,45;-0,39;-0,44;-0,40;-0,44;-0,40;-0,42;-0,36;-0,30;-0,34;-0,29;-0,34;0,44;0,56;0,79;-0,24;-0,37;
11;20,00;-20,00;-0,13;-0,88;-0,28;-0,59;-0,83;-0,46;-0,65;-0,33;-0,45;-0,58;-0,65;-0,82;-0,94;-1,05;-0,80;-0,65;-0,52;-0,61;-0,67;-0,77;-0,82;-0,69;-0,81;-0,69;-0,76;-0,83;-0,72;-0,61;-0,66;-0,70;-0,75;-0,64;-0,70;-0,63;-0,56;-0,51;-0,45;-0,39;-0,44;-0,40;-0,44;-0,49;-0,42;-0,45;-0,40;-0,43;-0,47;-0,42;0,44;0,56;0,79;-0,24;-0,37;
12;20,00;-20,00;-0,13;0,55;0,87;0,26;-0,12;-0,46;-0,12;0,15;-0,03;0,21;0,09;0,21;0,03;0,15;0,04;-0,14;-0,28;-0,16;-0,24;-0,15;-0,22;-0,13;-0,26;-0,17;-0,10;-0,03;-0,11;-0,03;-0,09;-0,01;-0,07;-0,12;-0,20;-0,27;-0,32;-0,28;-0,34;-0,39;-0,33;-0,40;-0,34;-0,30;-0,32;-0,36;-0,40;-0,43;-0,47;-0,42;0,44;0,56;0,79;-0,24;-0,37;
13;20,00;20,00;-0,13;0,55;-0,28;-0,59;-0,12;-0,46;-0,65;-0,81;-0,91;-1,01;-1,07;-0,82;-0,94;-1,05;-0,80;-0,65;-0,52;-0,61;-0,67;-0,55;-0,41;-0,31;-0,26;-0,34;-0,42;-0,50;-0,56;-0,46;-0,37;-0,42;-0,47;-0,38;-0,44;-0,51;-0,44;-0,40;-0,34;-0,39;-0,44;-0,50;-0,44;-0,40;-0,42;-0,45;-0,49;-0,52;-0,47;-0,42;0,44;0,56;0,79;-0,24;-0,37;
14;20,00;-20,00;-0,13;-0,88;-1,40;-1,60;-1,77;-1,10;-1,25;-0,81;-0,91;-0,58;-0,65;-0,46;-0,29;-0,14;0,04;-0,14;-0,28;-0,38;-0,45;-0,55;-0,61;-0,50;-0,44;-0,51;-0,42;-0,50;-0,56;-0,61;-0,66;-0,70;-0,75;-0,64;-0,57;-0,51;-0,56;-0,51;-0,45;-0,39;-0,33;-0,29;-0,34;-0,40;-0,42;-0,45;-0,49;-0,43;-0,38;-0,42;0,44;0,56;0,79;-0,24;-0,37;
15;20,00;20,00;20,00;0,55;0,87;1,27;1,55;1,69;1,02;0,63;0,40;0,21;0,09;-0,13;0,03;-0,14;-0,25;-0,39;-0,52;-0,61;-0,67;-0,77;-0,82;-0,90;-0,81;-0,69;-0,59;-0,66;-0,56;-0,46;-0,52;-0,56;-0,47;-0,38;-0,44;-0,39;-0,44;-0,40;-0,45;-0,50;-0,44;-0,40;-0,44;-0,40;-0,42;-0,45;-0,40;-0,34;-0,29;-0,34;0,44;0,56;0,79;-0,24;-0,37;
16;20,00;20,00;-0,13;-0,88;-0,28;0,26;-0,12;0,15;-0,12;0,15;0,40;0,21;0,09;0,21;0,03;0,15;0,04;0,12;0,20;0,31;0,20;0,07;-0,03;-0,13;-0,08;0,02;-0,10;-0,03;-0,11;-0,17;-0,09;-0,15;-0,20;-0,25;-0,20;-0,27;-0,20;-0,17;-0,12;-0,07;-0,12;-0,09;-0,14;-0,10;-0,13;-0,08;-0,12;-0,16;-0,21;-0,25;0,46;0,54;0,85;-0,16;-0,28;
17;20,00;-20,00;-0,13;0,55;0,87;1,27;1,55;0,80;0,42;0,63;0,40;0,21;0,45;0,21;0,33;0,15;0,30;0,12;0,20;0,08;0,20;0,27;0,18;0,07;-0,08;0,02;0,08;-0,03;-0,11;-0,17;-0,23;-0,15;-0,07;-0,12;-0,20;-0,27;-0,32;-0,28;-0,23;-0,29;-0,23;-0,19;-0,14;-0,20;-0,22;-0,17;-0,21;-0,25;-0,21;-0,25;0,46;0,54;0,85;-0,16;-0,28;
18;20,00;-20,00;-0,13;-0,88;-0,28;0,26;-0,12;-0,46;-0,65;-0,81;-0,91;-0,58;-0,65;-0,46;-0,29;-0,43;-0,52;-0,39;-0,52;-0,61;-0,67;-0,55;-0,41;-0,31;-0,44;-0,34;-0,42;-0,50;-0,56;-0,46;-0,52;-0,42;-0,33;-0,38;-0,32;-0,27;-0,32;-0,28;-0,34;-0,29;-0,23;-0,29;-0,34;-0,40;-0,32;-0,26;-0,21;-0,16;-0,21;-0,25;0,46;0,54;0,85;-0,16;-0,28;
19;20,00;-20,00;-20,00;-0,88;-1,40;-0,59;-0,12;-0,46;-0,12;-0,33;-0,03;-0,19;-0,28;-0,46;-0,29;-0,43;-0,52;-0,39;-0,28;-0,16;-0,03;-0,15;-0,22;-0,31;-0,26;-0,34;-0,42;-0,34;-0,26;-0,17;-0,23;-0,28;-0,33;-0,38;-0,32;-0,27;-0,20;-0,17;-0,23;-0,29;-0,23;-0,19;-0,14;-0,20;-0,22;-0,17;-0,21;-0,16;-0,21;-0,17;0,48;0,52;0,92;-0,08;-0,20;
20;20,00;-20,00;-20,00;-20,00;-1,40;-1,60;-0,83;-0,46;-0,65;-0,81;-0,45;-0,58;-0,65;-0,82;-0,60;-0,73;-0,80;-0,65;-0,52;-0,38;-0,45;-0,35;-0,41;-0,50;-0,44;-0,34;-0,42;-0,50;-0,41;-0,46;-0,52;-0,42;-0,33;-0,38;-0,44;-0,39;-0,32;-0,40;-0,34;-0,39;-0,44;-0,40;-0,34;-0,30;-0,22;-0,26;-0,21;-0,16;-0,12;-0,17;0,5;0,5;1,00;0,00;-0,12;
21;20,00;-20,00;-0,13;0,55;0,87;0,26;0,61;0,15;0,42;0,15;-0,03;-0,19;-0,28;-0,46;-0,29;-0,14;-0,25;-0,14;-0,05;0,08;-0,03;0,07;-0,03;-0,13;-0,08;0,02;0,08;-0,03;-0,11;-0,03;0,07;-0,01;0,08;0,02;-0,07;-0,03;0,05;0,08;-0,01;-0,07;-0,12;-0,09;-0,04;-0,01;-0,03;-0,08;-0,03;0,04;0,08;0,03;0,52;0,48;1,08;0,08;-0,03;
22;20,00;-20,00;-0,13;-0,88;-0,28;-0,59;-0,83;-0,46;-0,12;0,15;0,40;0,21;0,09;0,21;0,03;-0,14;0,04;0,12;0,20;0,31;0,20;0,27;0,18;0,07;0,11;0,19;0,08;0,15;0,21;0,28;0,35;0,28;0,21;0,28;0,19;0,23;0,17;0,08;-0,01;0,06;-0,02;-0,09;-0,04;-0,01;-0,03;-0,08;-0,12;-0,16;-0,12;-0,08;0,52;0,48;1,08;0,08;-0,03;
23;20,00;20,00;20,00;0,55;0,87;0,26;-0,12;-0,46;-0,12;0,15;-0,03;-0,19;0,09;0,21;0,03;-0,14;-0,25;-0,14;-0,05;-0,16;-0,24;-0,35;-0,41;-0,31;-0,26;-0,34;-0,26;-0,34;-0,26;-0,17;-0,09;-0,01;-0,07;-0,12;-0,07;-0,15;-0,20;-0,28;-0,34;-0,29;-0,23;-0,19;-0,24;-0,20;-0,22;-0,26;-0,21;-0,16;-0,12;-0,08;0,52;0,48;1,08;0,08;-0,03;
24;20,00;20,00;-0,13;0,55;0,87;0,26;0,61;0,15;-0,12;-0,33;-0,45;-0,19;0,09;0,21;0,33;0,44;0,57;0,63;0,69;0,54;0,41;0,27;0,37;0,44;0,47;0,54;0,41;0,31;0,37;0,28;0,21;0,14;0,08;0,02;0,07;0,11;0,17;0,08;-0,01;-0,07;-0,02;-0,09;-0,04;-0,10;-0,03;0,04;-0,03;-0,07;-0,03;0,03;0,52;0,48;1,08;0,08;-0,03;
25;20,00;20,00;20,00;0,55;0,87;0,26;0,61;0,15;-0,12;0,15;-0,03;0,21;0,09;0,21;0,03;0,15;0,04;-0,14;-0,05;-0,16;-0,03;0,07;0,18;0,07;0,11;0,19;0,08;-0,03;-0,11;-0,17;-0,23;-0,15;-0,20;-0,12;-0,07;-0,03;0,05;0,08;-0,01;-0,07;-0,12;-0,09;-0,14;-0,10;-0,13;-0,08;-0,03;-0,07;-0,03;0,03;0,52;0,48;1,08;0,08;-0,03;
26;20,00;-20,00;-20,00;-20,00;-1,40;-1,60;-0,83;-0,46;-0,65;-0,33;-0,45;-0,58;-0,65;-0,82;-0,60;-0,73;-0,52;-0,39;-0,28;-0,38;-0,24;-0,15;-0,03;0,07;0,11;0,19;0,25;0,15;0,06;-0,03;-0,09;-0,15;-0,20;-0,25;-0,32;-0,27;-0,32;-0,28;-0,23;-0,18;-0,12;-0,09;-0,04;-0,10;-0,13;-0,08;-0,12;-0,07;-0,12;-0,08;0,52;0,48;1,08;0,08;-0,03;
27;20,00;20,00;20,00;20,00;20,00;1,27;1,55;1,69;1,88;1,20;0,86;0,59;0,82;0,90;0,65;0,74;0,86;0,63;0,44;0,54;0,41;0,48;0,37;0,25;0,29;0,19;0,25;0,31;0,21;0,28;0,21;0,28;0,21;0,15;0,19;0,11;0,17;0,08;0,12;0,16;0,10;0,14;0,08;0,11;0,08;0,13;0,17;0,13;0,16;0,11;0,54;0,46;1,17;0,16;0,07;
28;20,00;20,00;20,00;20,00;0,87;0,26;0,61;0,15;0,42;0,63;0,40;0,59;0,82;0,90;0,99;1,07;0,86;0,91;0,97;1,05;1,13;1,18;1,01;1,06;1,09;0,92;0,77;0,82;0,87;0,75;0,65;0,56;0,62;0,54;0,58;0,48;0,40;0,43;0,35;0,38;0,32;0,34;0,28;0,31;0,28;0,22;0,17;0,13;0,08;0,11;0,54;0,46;1,17;0,16;0,07;
29;20,00;20,00;-0,13;0,55;-0,28;-0,59;-0,83;-1,10;-0,65;-0,33;-0,03;-0,19;-0,28;-0,13;0,03;-0,14;0,04;0,12;0,20;0,31;0,20;0,07;0,18;0,25;0,11;0,19;0,25;0,31;0,37;0,28;0,21;0,14;0,08;0,15;0,07;0,11;0,17;0,19;0,24;0,27;0,21;0,24;0,18;0,21;0,28;0,22;0,17;0,13;0,16;0,11;0,54;0,46;1,17;0,16;0,07;
30;20,00;-20,00;-20,00;-0,88;-0,28;-0,59;-0,12;0,15;0,42;0,15;0,40;0,21;0,09;-0,13;-0,29;-0,43;-0,25;-0,14;-0,05;-0,16;-0,03;-0,15;-0,22;-0,13;-0,08;0,02;0,08;0,15;0,06;-0,03;0,07;-0,01;0,08;0,02;0,07;0,11;0,05;0,08;0,12;0,06;0,10;0,03;0,08;0,11;0,08;0,13;0,17;0,13;0,16;0,11;0,56;0,44;1,27;0,24;0,15;
31;20,00;20,00;20,00;20,00;0,87;0,26;0,61;0,15;0,42;0,15;-0,03;-0,19;-0,28;-0,13;-0,29;-0,43;-0,52;-0,39;-0,28;-0,16;-0,24;-0,15;-0,03;-0,13;-0,08;-0,17;-0,10;-0,03;0,06;0,14;0,07;0,14;0,21;0,15;0,19;0,23;0,17;0,19;0,24;0,16;0,21;0,14;0,18;0,21;0,28;0,22;0,27;0,22;0,16;0,20;0,56;0,44;1,27;0,24;0,15;
32;20,00;20,00;-0,13;0,55;-0,28;0,26;-0,12;0,15;-0,12;-0,33;-0,03;-0,19;0,09;0,21;0,33;0,44;0,57;0,37;0,44;0,54;0,41;0,48;0,57;0,63;0,66;0,54;0,41;0,47;0,52;0,43;0,50;0,42;0,34;0,28;0,32;0,36;0,40;0,43;0,35;0,38;0,32;0,34;0,28;0,31;0,28;0,32;0,27;0,31;0,25;0,20;0,58;0,42;1,38;0,32;0,24;
33;20,00;20,00;-0,13;-0,88;-1,40;-1,60;-1,77;-1,99;-2,11;-1,38;-0,91;-0,58;-0,65;-0,46;-0,29;-0,43;-0,25;-0,14;-0,28;-0,38;-0,45;-0,35;-0,41;-0,31;-0,44;-0,34;-0,26;-0,18;-0,11;-0,03;-0,09;-0,01;-0,07;0,02;0,07;0,11;0,17;0,08;-0,01;0,06;0,10;0,14;0,18;0,11;0,08;0,04;0,08;0,13;0,16;0,20;0,58;0,42;1,38;0,32;0,24;
34;20,00;20,00;20,00;20,00;0,87;1,27;0,61;0,15;-0,12;-0,33;-0,45;-0,19;-0,28;-0,13;0,03;0,15;0,04;0,12;-0,05;0,08;0,20;0,27;0,18;0,25;0,29;0,19;0,25;0,31;0,21;0,28;0,35;0,28;0,21;0,28;0,32;0,36;0,40;0,31;0,35;0,27;0,32;0,34;0,39;0,31;0,38;0,32;0,36;0,40;0,44;0,37;0,6;0,4;1,50;0,41;0,33;
35;20,00;-20,00;-0,13;0,55;0,87;1,27;1,55;1,69;1,02;1,20;1,41;1,03;0,82;0,54;0,33;0,15;0,04;-0,14;-0,05;-0,16;-0,03;0,07;0,18;0,25;0,29;0,36;0,25;0,15;0,06;-0,03;0,07;-0,01;0,08;0,02;0,07;0,11;0,17;0,19;0,24;0,27;0,21;0,24;0,18;0,21;0,18;0,13;0,17;0,22;0,25;0,29;0,6;0,4;1,50;0,41;0,33;
36;20,00;-20,00;-0,13;0,55;0,87;0,26;0,61;0,80;0,42;0,63;0,86;0,59;0,82;0,90;0,99;1,07;1,18;0,91;0,97;0,78;0,63;0,48;0,57;0,63;0,66;0,54;0,41;0,47;0,52;0,59;0,50;0,42;0,48;0,54;0,58;0,48;0,40;0,43;0,35;0,27;0,32;0,34;0,39;0,41;0,38;0,32;0,27;0,31;0,34;0,37;0,6;0,4;1,50;0,41;0,33;
37;20,00;-20,00;-0,13;-0,88;-0,28;0,26;-0,12;0,15;0,42;0,15;-0,03;0,21;0,09;-0,13;0,03;0,15;0,04;0,12;0,20;0,08;0,20;0,07;-0,03;0,07;0,11;0,19;0,25;0,31;0,37;0,28;0,35;0,28;0,34;0,28;0,32;0,36;0,40;0,43;0,35;0,38;0,43;0,45;0,49;0,41;0,38;0,42;0,46;0,40;0,44;0,46;0,62;0,38;1,63;0,49;0,41;
38;20,00;-20,00;-0,13;0,55;-0,28;-0,59;-0,12;0,15;0,42;0,15;-0,03;0,21;0,09;0,21;0,33;0,44;0,57;0,63;0,69;0,54;0,41;0,48;0,57;0,44;0,47;0,54;0,59;0,47;0,52;0,43;0,35;0,28;0,34;0,28;0,32;0,23;0,17;0,19;0,24;0,27;0,21;0,24;0,28;0,31;0,28;0,32;0,36;0,40;0,34;0,37;0,62;0,38;1,63;0,49;0,41;
39;20,00;20,00;20,00;20,00;20,00;20,00;1,55;1,69;1,88;2,03;1,41;1,56;1,24;1,31;1,39;1,07;0,86;0,63;0,69;0,54;0,63;0,48;0,57;0,63;0,66;0,54;0,59;0,64;0,52;0,43;0,50;0,42;0,34;0,41;0,32;0,36;0,40;0,43;0,35;0,38;0,43;0,45;0,39;0,41;0,48;0,52;0,46;0,50;0,53;0,56;0,64;0,36;1,78;0,58;0,50;
40;20,00;-20,00;-0,13;0,55;-0,28;0,26;0,61;0,80;1,02;0,63;0,40;0,59;0,82;0,54;0,33;0,44;0,30;0,12;-0,05;0,08;-0,03;0,07;0,18;0,25;0,29;0,36;0,41;0,47;0,52;0,43;0,50;0,56;0,48;0,54;0,58;0,61;0,53;0,43;0,47;0,50;0,54;0,56;0,60;0,63;0,58;0,52;0,56;0,50;0,44;0,46;0,64;0,36;1,78;0,58;0,50;
41;20,00;-20,00;-20,00;-20,00;-1,40;-1,60;-1,77;-1,10;-1,25;-0,81;-0,45;-0,19;0,09;-0,13;-0,29;-0,14;0,04;0,12;0,20;0,08;0,20;0,27;0,37;0,44;0,47;0,54;0,59;0,64;0,69;0,75;0,81;0,71;0,77;0,82;0,86;0,89;0,79;0,80;0,84;0,87;0,78;0,68;0,60;0,63;0,58;0,62;0,66;0,59;0,53;0,56;0,66;0,34;1,94;0,66;0,59;
42;20,00;20,00;20,00;0,55;-0,28;-0,59;-0,83;-1,10;-1,25;-0,81;-0,91;-1,01;-1,07;-0,82;-0,60;-0,43;-0,25;-0,14;-0,05;0,08;0,20;0,27;0,37;0,44;0,47;0,36;0,41;0,47;0,37;0,43;0,35;0,42;0,48;0,41;0,45;0,36;0,40;0,43;0,47;0,50;0,54;0,56;0,60;0,63;0,69;0,73;0,66;0,69;0,63;0,65;0,66;0,34;1,94;0,66;0,59;
43;20,00;-20,00;-0,13;0,55;0,87;0,26;-0,12;-0,46;-0,65;-0,81;-0,45;-0,19;0,09;0,21;0,33;0,44;0,30;0,37;0,20;0,31;0,41;0,48;0,37;0,25;0,29;0,36;0,41;0,47;0,52;0,59;0,65;0,56;0,62;0,68;0,58;0,61;0,53;0,55;0,59;0,50;0,43;0,45;0,49;0,52;0,48;0,52;0,56;0,59;0,63;0,65;0,68;0,32;2,13;0,75;0,69;
44;20,00;20,00;-0,13;0,55;0,87;0,26;0,61;0,80;0,42;0,63;0,86;1,03;1,24;1,31;1,39;1,46;1,56;1,60;1,64;1,71;1,43;1,18;1,01;0,84;0,87;0,92;0,97;1,01;1,06;0,93;0,98;1,04;0,92;0,98;1,01;1,03;0,92;0,94;0,98;1,00;1,04;1,06;0,96;0,98;0,92;0,95;0,87;0,80;0,72;0,75;0,68;0,32;2,13;0,75;0,69;
45;20,00;20,00;20,00;20,00;20,00;20,00;20,00;20,00;20,00;2,03;1,41;1,56;1,76;1,31;1,39;1,07;1,18;1,23;1,27;1,05;0,87;0,69;0,78;0,84;0,87;0,72;0,77;0,82;0,87;0,75;0,81;0,71;0,62;0,68;0,71;0,61;0,53;0,55;0,47;0,38;0,43;0,45;0,39;0,41;0,48;0,52;0,56;0,59;0,63;0,65;0,68;0,32;2,13;0,75;0,69;
46;20,00;20,00;-0,13;0,55;0,87;1,27;0,61;0,15;0,42;0,63;0,86;0,59;0,45;0,54;0,65;0,74;0,86;0,91;0,97;1,05;1,13;1,18;1,26;1,31;1,33;1,14;0,97;1,01;1,06;1,11;1,16;1,22;1,27;1,14;1,17;1,03;1,07;1,09;1,12;1,15;1,18;1,20;1,23;1,25;1,17;1,07;0,99;1,02;1,05;0,96;0,72;0,28;2,57;0,94;0,89;
47;20,00;-20,00;-20,00;-0,88;-0,28;0,26;-0,12;0,15;-0,12;0,15;0,40;0,59;0,82;0,90;0,99;1,07;0,86;0,91;0,97;1,05;1,13;1,18;1,01;1,06;1,09;0,92;0,97;1,01;0,87;0,93;0,81;0,87;0,77;0,68;0,71;0,74;0,79;0,67;0,71;0,74;0,78;0,80;0,83;0,86;0,92;0,84;0,87;0,91;0,93;0,96;0,74;0,26;2,85;1,05;0,99;
48;20,00;20,00;20,00;0,55;0,87;1,27;0,61;0,80;0,42;0,15;0,40;0,59;0,45;0,54;0,65;0,74;0,57;0,37;0,44;0,54;0,63;0,69;0,57;0,44;0,47;0,54;0,59;0,64;0,69;0,75;0,81;0,87;0,92;0,82;0,86;0,74;0,79;0,80;0,84;0,87;0,78;0,80;0,72;0,74;0,80;0,84;0,87;0,91;0,93;0,96;0,74;0,26;2,85;1,05;0,99;
49;20,00;-20,00;-0,13;-0,88;-0,28;0,26;0,61;0,80;1,02;1,20;1,41;1,56;1,24;1,31;1,39;1,46;1,18;1,23;1,27;1,05;1,13;1,18;1,01;1,06;1,09;1,14;1,18;1,22;1,26;1,11;1,16;1,22;1,27;1,32;1,34;1,37;1,23;1,25;1,28;1,15;1,18;1,20;1,23;1,25;1,31;1,34;1,23;1,26;1,16;1,07;0,76;0,24;3,17;1,15;1,10;
w;28,0;19,0;22,0;18,0;28,0;27,0;20,0;27,0;26,0;32,0;29,0;36,0;19,0;23,0;22,0;29,0;18,0;18,0;26,0;28,0;20,0;30,0;22,0;12,0;24,0;20,0;21,0;23,0;27,0;26,0;29,0;27,0;29,0;19,0;19,0;24,0;13,0;22,0;19,0;24,0;16,0;24,0;17,0;36,0;26,0;25,0;26,0;23,0;21,0;27,0;
Aj;0,20;0,11;0,17;0,24;0,11;0,12;0,07;0,00;0,18;0,46;0,48;0,29;0,18;0,58;0,34;0,19;0,24;0,54;0,16;0,30;0,20;0,16;0,33;0,49;0,20;0,34;0,57;0,34;0,15;0,30;0,03;0,15;0,14;0,50;0,15;-0,05;0,05;0,24;0,04;0,28;0,58;0,22;0,59;0,35;0,26;0,24;0,48;0,27;0,33;0,24;
beta;0,24;-0,49;-0,24;-0,58;0,24;0,16;-0,41;0,16;0,08;0,58;0,32;0,94;-0,49;-0,16;-0,24;0,32;-0,58;-0,58;0,08;0,24;-0,41;0,41;-0,24;-1,15;-0,08;-0,41;-0,32;-0,16;0,16;0,08;0,32;0,16;0,32;-0,49;-0,49;-0,08;-1,05;-0,24;-0,49;-0,08;-0,75;-0,08;-0,66;0,94;0,08;0,00;0,08;-0,16;-0,32;0,16;
